bryo_taxa_id,klasse,familie,gattung,art,autor,unterart,autor_unterart,name_de,name_en,rl2004
2321,Laubmoose,Thuidiaceae,Abietinella,abietina,(Hedw.) M.Fleisch.,,,Echtes Tannenmoos,Fir Tamarisk-moss,LC
490,Laubmoose,Pottiaceae,Acaulon,muticum,(Hedw.) Müll.Hal.,,,Stumpfliches Knospenmoos,Rounded Pygmy-moss,CR
492,Laubmoose,Pottiaceae,Acaulon,triquetrum,(Spruce) Müll.Hal.,,,Dreikantiges Knospenmoos,,VU
3015,Laubmoose,Pottiaceae,Aloina,aloides,(Schultz) Kindb.,,,Echtes Aloëmoos,,CR
494,Laubmoose,Pottiaceae,Aloina,ambigua,(Bruch & Schimp.) Limpr.,,,Zweifelhaftes Aloemoos,Tall Aloe-moss,NE
496,Laubmoose,Pottiaceae,Aloina,brevirostris,(Hook. & Grev.) Kindb.,,,Kurzschnäbeliges Aloemoos,Short-beaked Aloe-moss,VU
497,Laubmoose,Pottiaceae,Aloina,rigida,(Hedw.) Limpr.,,,Steifes Aloemoos,Rigid Aloe-moss,NT
498,Laubmoose,Meesiaceae,Amblyodon,dealbatus,(Hedw.) P.Beauv.,,,Bleichgrünes Stumpfzahnmoos,Short-tooth Hump-moss,VU
502,Laubmoose,Amblystegiaceae,Amblystegium,confervoides,(Brid.) Schimp.,,,Algenähnlicher Stumpfdeckel,Tiny Feather-moss,LC
520,Laubmoose,Amblystegiaceae,Amblystegium,radicale,(P.Beauv.) Schimp.,,,Sumpf-Stumpfdeckelmoos,,VU
525,Laubmoose,Amblystegiaceae,Amblystegium,serpens,(Hedw.) Schimp.,,,Kriechender Stumpfdeckel,Creeping Feather-moss,LC
532,Laubmoose,Amblystegiaceae,Amblystegium,subtile,(Hedw.) Schimp.,,,Feiner Stumpfdeckel,,LC
540,Laubmoose,Rhabdoweisiaceae,Amphidium,lapponicum,(Hedw.) Schimp.,,,Lappländisches Bandmoos,,LC
541,Laubmoose,Rhabdoweisiaceae,Amphidium,mougeotii,(Schimp.) Schimp.,,,Grosses Bandmoos,Mougeot's Yoke-moss,LC
542,Laubmoose,Amblystegiaceae,Anacamptodon,splachnoides,(Brid.) Brid.,,,Schirmmoosartiges Biegzahnmoos,,RE
12,Lebermoose,Scapaniaceae,Anastrepta,orcadensis,(Hook.) Schiffn.,,,Orkney-Moos,Orkney Notchwort,VU
13,Lebermoose,Scapaniaceae,Anastrophyllum,assimile,(Mitt.) Steph.,,,Schwarzes Kahnblattmoos,,EN
15,Lebermoose,Scapaniaceae,Anastrophyllum,hellerianum,(Lindenb.) R.M.Schust.,,,Hellers Kahnblattmoos,Heller's Notchwort,EN
3031,Lebermoose,Scapaniaceae,Anastrophyllum,minutum,(Schreb.) R.M.Schust. ,subsp. minutum,,Schlankes Kahnblattmoos,,LC
20,Lebermoose,Scapaniaceae,Anastrophyllum,minutum,(Schreb.) R.M.Schust.,,,Schlankes Kahnblattmoos,Comb Notchwort,LC
563,Laubmoose,Andreaeaceae,Andreaea,alpestris,(Thed.) Schimp.,,,Alpen-Klaffmoos,,LC
550,Laubmoose,Andreaeaceae,Andreaea,crassinervia,Bruch,,,Dickrippiges Klaffmoos,,VU
553,Laubmoose,Andreaeaceae,Andreaea,frigida,Huebener,,,Eis-Klaffmoos,,VU
3041,Laubmoose,Andreaeaceae,Andreaea,heinemannii,Hampe & Müll.Hal. ,subsp. heinemannii,,Heinemann-Klaffmoos,,VU
2524,Laubmoose,Andreaeaceae,Andreaea,heinemannii,Hampe & Müll.Hal.,,,Heinemann-Klaffmoos,,VU
547,Laubmoose,Andreaeaceae,Andreaea,nivalis,Hook.,,,Schnee-Klaffmoos,Snow Rock-moss,NT
2730,Laubmoose,Andreaeaceae,Andreaea,rothii,,subsp. falcata,(Schimp.) Lindb.,Sichelblättriges Klaffmoos,Hunt's Rock-moss,VU
559,Laubmoose,Andreaeaceae,Andreaea,rothii,F.Weber & D.Mohr ,subsp. rothii,,Felsen-Klaffmoos,Dusky Rock-moss,VU
2622,Laubmoose,Andreaeaceae,Andreaea,rothii,F.Weber & D.Mohr,,,Roth-Klaffmoos,,NE
560,Laubmoose,Andreaeaceae,Andreaea,rupestris,Hedw.,,,Stein-Klaffmoos,Black Rock-moss,LC
24,Lebermoose,Aneuraceae,Aneura,pinguis,(L.) Dumort.,,,Fettglänzendes Ohnnervmoos,Greasewort,LC
566,Laubmoose,Pottiaceae,Anoectangium,aestivum,(Hedw.) Mitt.,,,Dichtes Urnenmoos,Summer-moss,LC
3050,Laubmoose,Pottiaceae,Anoectangium,hornschuchianum,(Hook.) Hornsch.,,,Wasserfall-Molendomoos,,EN
570,Laubmoose,Pottiaceae,Anoectangium,schliephackei,(Schlieph.) Paris,,,Stumpfblättriges Molendomoos,,DD
572,Laubmoose,Pottiaceae,Anoectangium,sendtnerianum,Bruch & Schimp.,,,Kalkschiefer-Molendomoos,,DD
574,Laubmoose,Pottiaceae,Anoectangium,tenuinerve,(Limpr.) Paris,,,Dünnrippiges Molendomoos,,DD
3051,Laubmoose,Bryaceae,Anomobryum,bavaricum,(Warnst.) Holyoak & Köckinger,,,Bayerisches Scheinbirnmoos,,DD
3052,Laubmoose,Bryaceae,Anomobryum,concinnatum,(Spruce) Lindb.,,,Zierliches Scheinbirnmoos,,DD
3053,Laubmoose,Bryaceae,Anomobryum,julaceum,(G.Gaertn. & al.) Schimp.,,,Kätzchenartiges Scheinbirnmoos,,NT
588,Laubmoose,Anomodontaceae,Anomodon,attenuatus,(Hedw.) Huebener,,,Dünnästiger Wolfsfuss,,LC
589,Laubmoose,Anomodontaceae,Anomodon,longifolius,(Brid.) Hartm.,,,Langblättriger Wolfsfuss,Long-leaved Tail-moss,LC
590,Laubmoose,Anomodontaceae,Anomodon,rostratus,(Hedw.) Schimp.,,,Geschnäbeltes Trugzahnmoos,,VU
591,Laubmoose,Anomodontaceae,Anomodon,rugelii,(Müll.Hal.) Keissl.,,,Gespitzter Wolfsfuss,,LC
1488,Laubmoose,Anomodontaceae,Anomodon,tristis,(Ces.) Sull. & Lesq.,,,Häutchenmoos,,VU
593,Laubmoose,Anomodontaceae,Anomodon,viticulosus,(Hedw.) Hook. & Taylor,,,Echter Wolfsfuss,Rambling Tail-moss,LC
26,Lebermoose,Antheliaceae,Anthelia,julacea,(L.) Dumort.,,,Polster-Schimmelmoos,Alpine Silverwort,EN
29,Lebermoose,Antheliaceae,Anthelia,juratzkana,(Limpr.) Trevis.,,,Krusten-Schimmelmoos,Scarce Silverwort,LC
2519,Hornmoose,Anthocerotaceae,Anthoceros,agrestis,Paton,,,Acker-Hornmoos,Field Hornworts,LC
1,Hornmoose,Anthocerotaceae,Anthoceros,punctatus,L.,,,Husnots Hornmoos,Dotted Hornworts,DD
595,Laubmoose,Leucodontaceae,Antitrichia,curtipendula,(Hedw.) Brid.,,,Hängemoos,Pendulous Wing-moss,LC
597,Laubmoose,Dicranaceae,Aongstroemia,longipes,(Sommerf.) Bruch & Schimp.,,,Alluvionenmoos,Sprig-moss,VU
2717,Lebermoose,Gymnomitriaceae,Apomarsupella,revoluta,(Nees) R.M.Schust.,,,Rollrandmoos,,CR
30,Lebermoose,Metzgeriaceae,Apometzgeria,pubescens,(Schrank) Kuwah.,,,Behaartes Igelhaubenmoos,Downy Veilwort,LC
598,Laubmoose,Archidiaceae,Archidium,alternifolium,(Hedw.) Mitt.,,,Wechselblättriges Urmoos,Clay Earth-moss,CR
600,Laubmoose,Rhabdoweisiaceae,Arctoa,fulvella,(Dicks.) Bruch & Schimp.,,,Bräunliches Arktismoos,Arctic Fork-moss,VU
33,Lebermoose,Aytoniaceae,Asterella,gracilis,(F.Weber) Underw.,,,Zierliches Fransenmoos,,VU
36,Lebermoose,Aytoniaceae,Asterella,lindenbergiana,(Nees) Arnell,,,Schneeboden-Sternchenmoos,,LC
38,Lebermoose,Aytoniaceae,Asterella,saccata,(Wahlenb.) A.Evans,,,Wärmeliebendes Sternchenmoos,,VU
41,Lebermoose,Cleveaceae,Athalamia,hyalina,(Sommerf.) S.Hatt.,,,Grossschuppenmoos,Hyaline Liverwort,VU
604,Laubmoose,Leucobryaceae,Atractylocarpus,alpinus,(Milde) Lindb.,,,Schwarzkapselmoos,,RE
607,Laubmoose,Polytrichaceae,Atrichum,angustatum,(Brid.) Bruch & Schimp.,,,Steifblättriges Katharinenmoos,Lesser Smoothcap,LC
613,Laubmoose,Polytrichaceae,Atrichum,flavisetum,Mitt.,,,Haussknechts Katharinenmoos,,DD
609,Laubmoose,Polytrichaceae,Atrichum,tenellum,(Röhl.) Bruch & Schimp.,,,Kleines Katharinenmoos,Slender Smoothcap,LC
3083,Laubmoose,Polytrichaceae,Atrichum,undulatum,(Hedw.) P.Beauv.,,,Grosses Katharinenmoos,,LC
615,Laubmoose,Aulacomniaceae,Aulacomnium,androgynum,(Hedw.) Schwägr.,,,Zwittriges Streifensternmoos,Drumsticks,VU
616,Laubmoose,Aulacomniaceae,Aulacomnium,palustre,(Hedw.) Schwägr.,,,Sumpf-Streifensternmoos,Bog Bead-moss,LC
44,Lebermoose,Scapaniaceae,Barbilophozia,atlantica,(Kaal.) Müll.Frib.,,,Atlantisches Bart-Spitzmoos,Atlantic Pawwort,VU
46,Lebermoose,Scapaniaceae,Barbilophozia,attenuata,(Mart.) Loeske,,,Schlankes Bart-Spitzmoos,Trunk Pawwort,LC
50,Lebermoose,Scapaniaceae,Barbilophozia,barbata,(Schreb.) Loeske,,,Gewöhnliches Bart-Spitzmoos,Bearded Pawwort,LC
52,Lebermoose,Scapaniaceae,Barbilophozia,floerkei,(F.Weber & D.Mohr) Loeske,,,Floerkes Bart-Spitzmoos,Common Pawwort,LC
54,Lebermoose,Scapaniaceae,Barbilophozia,hatcheri,(A.Evans) Loeske,,,Hatchers Bart-Spitzmoos,Hatcher's Pawwort,LC
56,Lebermoose,Scapaniaceae,Barbilophozia,kunzeana,(Huebener) Müll.Frib.,,,Kunzes Bart-Spitzmoos,,LC
58,Lebermoose,Scapaniaceae,Barbilophozia,lycopodioides,(Wallr.) Loeske,,,Grosses Bart-Spitzmoos,,LC
60,Lebermoose,Scapaniaceae,Barbilophozia,quadriloba,(Lindb.) Loeske,,,Vierlappiges Bartspitzmoos,,NT
2700,Laubmoose,Pottiaceae,Barbula,amplexifolia,(Mitt.) A.Jaeger,,,Umfassendblättriges Bärtchenmoos,,DD
631,Laubmoose,Pottiaceae,Barbula,bicolor,(Bruch & Schimp.) Lindb.,,,Zweifarbiges Bärtchenmoos,,VU
2747,Laubmoose,Pottiaceae,Barbula,consanguinea,(Thwaites & Mitt.) A.Jaeger,,,Bruder-Bärtchenmoos,,DD
633,Laubmoose,Pottiaceae,Barbula,convoluta,Hedw.,,,Rollblättriges Bärtchenmoos,Lesser Bird's-claw Beard-moss,LC
641,Laubmoose,Pottiaceae,Barbula,crocea,(Brid.) F.Weber & D.Mohr,,,Sumpf-Bärtchenmoos,,LC
649,Laubmoose,Pottiaceae,Barbula,enderesii,Garov.,,,Gelbstieliges Bärtchenmoos,,VU
694,Laubmoose,Pottiaceae,Barbula,unguiculata,Hedw.,,,Gekrümmtblättriges Bärtchenmoos,Bird's-claw Beard-moss,LC
701,Laubmoose,Bartramiaceae,Bartramia,halleriana,Hedw.,,,Hallers Apfelmoos,Haller's Apple-moss,LC
3093,Laubmoose,Bartramiaceae,Bartramia,ithyphylla,Brid. ,subsp. ithyphylla,,Straffblättriges Apfelmoos,,LC
3092,Laubmoose,Bartramiaceae,Bartramia,ithyphylla,Brid.,,,Straffblättriges Apfelmoos,,NE
705,Laubmoose,Bartramiaceae,Bartramia,pomiformis,Hedw.,,,Echtes Apfelmoos,Common Apple-moss,LC
3096,Laubmoose,Bartramiaceae,Bartramia,subulata,Bruch & Schimp. ,subsp. subulata,,Pfriemen-Apfelmoos,,VU
707,Laubmoose,Bartramiaceae,Bartramia,subulata,Bruch & Schimp.,,,Pfriemen-Apfelmoos,,VU
62,Lebermoose,Lepidoziaceae,Bazzania,flaccida,(Dumort.) Grolle,,,Entblösstes Peitschenmoos,,LC
65,Lebermoose,Lepidoziaceae,Bazzania,tricrenata,(Wahlenb.) Lindb.,,,Niederliegendes Peitschenmoos,Lesser Whipwort,LC
67,Lebermoose,Lepidoziaceae,Bazzania,trilobata,(L.) Gray,,,Dreilappiges Peitschenmoos,Greater Whipwort,LC
172,Lebermoose,Scapaniaceae,Biantheridion,undulifolium,(Nees) Konstant. & Vilnet,,,Wellblättriges Jamesonmoos,Marsh Flapwort,CR
69,Lebermoose,Blasiaceae,Blasia,pusilla,L.,,,Gewöhnliches Flaschenmoos,Common Kettlewort,VU
71,Lebermoose,Pseudolepicoleaceae,Blepharostoma,trichophyllum,,subsp. brevirete,(Bryhn & Kaal.) R.M.Schust.,Kurzhaariges Haarblattmoos,Hairy Threadwort,DD
72,Lebermoose,Pseudolepicoleaceae,Blepharostoma,trichophyllum,(L.) Dumort. ,subsp. trichophyllum,,Gewöhnliches Haarblattmoos,,LC
70,Lebermoose,Pseudolepicoleaceae,Blepharostoma,trichophyllum,(L.) Dumort.,,,Gewöhnliches Haarblattmoos,Hairy Threadwort,LC
709,Laubmoose,Seligeriaceae,Blindia,acuta,(Hedw.) Bruch & Schimp.,,,Spitzblättriges Blindmoos,Sharp-leaved Blindia,LC
711,Laubmoose,Seligeriaceae,Blindia,caespiticia,(F.Weber & D.Mohr) Müll.Hal.,,,Rasen-Blindmoos,,VU
713,Laubmoose,Seligeriaceae,Brachydontium,trichodes,(F.Weber) Milde,,,Haarblättriger Kurzzahn,Bristle-leaf,CR
723,Laubmoose,Brachytheciaceae,Brachytheciastrum,collinum,(Müll.Hal.) Ignatov & Huttunen,,,Hügel-Kurzkapselmoos,,LC
722,Laubmoose,Brachytheciaceae,Brachytheciastrum,fendleri,(Sull.) Vanderp. & al.,,,Fendlers Kurzkapselmoos,,LC
762,Laubmoose,Brachytheciaceae,Brachytheciastrum,trachypodium,(Brid.) Ignatov & Huttunen,,,Dickfuss-Kurzkapselmoos,,VU
768,Laubmoose,Brachytheciaceae,Brachytheciastrum,velutinum,(Hedw.) Ignatov & Huttunen,,,Samt-Kurzbüchsenmoos,Velvet Feather-moss,LC
715,Laubmoose,Brachytheciaceae,Brachythecium,albicans,(Hedw.) Schimp.,,,Weisses Kurzbüchsenmoos,Whitish Feather-moss,LC
717,Laubmoose,Brachytheciaceae,Brachythecium,campestre,(Müll.Hal.) Schimp.,,,Feld-Kurzbüchsenmoos,,VU
751,Laubmoose,Brachytheciaceae,Brachythecium,capillaceum,(F.Weber & D.Mohr) Giacom.,,,Haarähnliches Kurzbüchsenmoos,,DD
1081,Laubmoose,Brachytheciaceae,Brachythecium,cirrosum,(Schwägr.) Schimp.,,,Haar-Kurzbüchsenmoos,,LC
3117,Laubmoose,Brachytheciaceae,Brachythecium,erythrorrhizon,Schimp.,subsp. erythrorrhizon,,Rotwurzeliges Kurzbüchsenmoos,,NT
720,Laubmoose,Brachytheciaceae,Brachythecium,erythrorrhizon,Schimp.,,,Rotwurzeliges Kurzbüchsenmoos,,NT
1518,Laubmoose,Brachytheciaceae,Brachythecium,geheebii,Milde,,,Drehrundes Berg-Kurzbüchsenmoos,,CR
729,Laubmoose,Brachytheciaceae,Brachythecium,glareosum,(Spruce) Schimp.,,,Haarspitzen-Kurzbüchsenmoos,Streaky Feather-moss,LC
736,Laubmoose,Brachytheciaceae,Brachythecium,laetum,(Brid.) Schimp.,,,Kalk-Kurzbüchsenmoos,,LC
733,Laubmoose,Brachytheciaceae,Brachythecium,mildeanum,(Schimp.) Schimp.,,,Sumpf-Kurzbüchsenmoos,Sand Feather-moss,LC
746,Laubmoose,Brachytheciaceae,Brachythecium,rivulare,Schimp.,,,Bach-Kurzbüchsenmoos,River Feather-moss,LC
747,Laubmoose,Brachytheciaceae,Brachythecium,rutabulum,(Hedw.) Schimp.,,,Rauhes Kurzbüchsenmoos,Rough-stalked Feather-moss,LC
755,Laubmoose,Brachytheciaceae,Brachythecium,salebrosum,(F.Weber & D.Mohr) Schimp., nom. cons.,,,Glattstieliges Kurzbüchsenmoos,,LC
3281,Laubmoose,Brachytheciaceae,Brachythecium,tommasinii,(Boulay) Ignatov & Huttunen,,,Zartnerviges Haarblattmoos,,LC
765,Laubmoose,Brachytheciaceae,Brachythecium,turgidum,(Hartm.) Kindb.,,,Geschwollenes Kurzbüchsenmoos,,LC
773,Laubmoose,Hedwigiaceae,Braunia,alopecura,(Brid.) Limpr.,,,Stolonenmoos,,VU
1616,Laubmoose,Hypnaceae,Breidleria,pratensis,(Spruce) Loeske,,,Wiesen-Schlafmoos,,LC
774,Laubmoose,Bartramiaceae,Breutelia,chrysocoma,(Hedw.) Lindb.,,,Rostfilzmoos,Golden-headed Moss,LC
776,Laubmoose,Pylaisiadelphaceae,Brotherella,lorentziana,(Lorentz) M.Fleisch.,,,Lorentz'sches Ölglanzmoos,,VU
789,Laubmoose,Pottiaceae,Bryoerythrophyllum,alpigenum,(Venturi) P.C.Chen,,,Alpen-Rotblattmoos,,VU
782,Laubmoose,Pottiaceae,Bryoerythrophyllum,ferruginascens,(Stirt.) Giacom.,,,Rostrotes Rotblattmoos,Rufous Beard-moss,LC
795,Laubmoose,Pottiaceae,Bryoerythrophyllum,recurvirostrum,(Hedw.) P.C.Chen,,,Gemeines Rotblattmoos,,LC
796,Laubmoose,Pottiaceae,Bryoerythrophyllum,rubrum,(Geh.) P.C.Chen,,,Rotes Rotblattmoos,,EN
799,Laubmoose,Bryaceae,Bryum,algovicum,Müll.Hal.,,,Hängefrüchtiges Birnmoos,,VU
3143,Laubmoose,Bryaceae,Bryum,alpinum,With.,,,Alpen-Birnmoos,,NT
889,Laubmoose,Bryaceae,Bryum,archangelicum,Bruch & Schimp.,,,Geneigtfrüchtiges Birnmoos,,LC
816,Laubmoose,Bryaceae,Bryum,arcticum,(R.Br.) Bruch & Schimp.,,,Arktisches Birnmoos,,VU
829,Laubmoose,Bryaceae,Bryum,argenteum,Hedw. ,subsp. argenteum,,Silber-Birnmoos,,LC
832,Laubmoose,Bryaceae,Bryum,argenteum,,subsp. veronense,(De Not.) J.J.Amann,Verona-Birnmoos,,VU
828,Laubmoose,Bryaceae,Bryum,argenteum,Hedw.,,,Silber-Birnmoos,Silver-moss,NE
836,Laubmoose,Bryaceae,Bryum,barnesii,Schimp.,,,Barnes Birnmoos,,DD
3149,Laubmoose,Bryaceae,Bryum,bicolor,Dicks.,,,Zweifarbiges Birnmoos,,LC
3150,Laubmoose,Bryaceae,Bryum,blindii,Bruch & Schimp.,,,Blinds Birnmoos,,VU
845,Laubmoose,Bryaceae,Bryum,caespiticium,,subsp. badium,(Brid.) Lindb.,Kastanienbraunes Birnmoos,,DD
847,Laubmoose,Bryaceae,Bryum,caespiticium,Hedw. ,subsp. caespiticium,,Rasen-Birnmoos,,DD
852,Laubmoose,Bryaceae,Bryum,caespiticium,,subsp. kunzei,(Hornsch.) Podp.,Kunzes Birnmoos,,DD
844,Laubmoose,Bryaceae,Bryum,caespiticium,Hedw.,,,Rasen-Birnmoos,Tufted Thread-moss,LC
857,Laubmoose,Bryaceae,Bryum,capillare,Hedw.,,,Haarblättriges Birnmoos,Capillary Thread-moss,LC
870,Laubmoose,Bryaceae,Bryum,creberrimum,Taylor,,,Dichtes Birnmoos,,NT
875,Laubmoose,Bryaceae,Bryum,cyclophyllum,(Schwägr.) Bruch & Schimp.,,,Kreisblättriges Birnmoos,,DD
3161,Laubmoose,Bryaceae,Bryum,demaretianum,Arts,,,,,DD
2528,Laubmoose,Bryaceae,Bryum,elegans,Nees,,,Zierliches Birnmoos,,LC
880,Laubmoose,Bryaceae,Bryum,funckii,Schwägr.,,,Funcks Birnmoos,,VU
2692,Laubmoose,Bryaceae,Bryum,gemmiferum,R.Wilczek & Demaret,,,Knospentragendes Birnmoos,Small-bud Bryum,VU
2587,Laubmoose,Bryaceae,Bryum,gemmilucens,R.Wilczek & Demaret,,,Glänzendes Birnmoos,,DD
884,Laubmoose,Bryaceae,Bryum,gemmiparum,De Not.,,,Ufer-Birnmoos,,CR
905,Laubmoose,Bryaceae,Bryum,intermedium,(Brid.) Blandow,,,Mittleres Birnmoos,,VU
916,Laubmoose,Bryaceae,Bryum,klinggraeffii,Schimp.,,,Klinggräffs Birnmoos,,LC
3166,Laubmoose,Bryaceae,Bryum,knowltonii,Barnes,,,,,VU
2745,Laubmoose,Bryaceae,Bryum,longisetum,Schwägr.,,,Langstieliges Birnmoos,,DD
920,Laubmoose,Bryaceae,Bryum,mildeanum,Jur.,,,Mildes Birnmoos,,CR
2529,Laubmoose,Bryaceae,Bryum,moravicum,Podp.,,,Brutfaden-Birnmoos,,LC
921,Laubmoose,Bryaceae,Bryum,muehlenbeckii,Bruch & Schimp.,,,Mühlenbecks Birnmoos,,EN
3174,Laubmoose,Bryaceae,Bryum,pallens,anon.,,,Blasses Birnmoos,,LC
940,Laubmoose,Bryaceae,Bryum,pallescens,Schwägr.,,,Bleiches Birnmoos,Tall-clustered Thread-moss,LC
969,Laubmoose,Bryaceae,Bryum,pseudotriquetrum,,subsp. bimum,(Schreb.) Hartm.,Einhäusiges Birnmoos,,LC
924,Laubmoose,Bryaceae,Bryum,pseudotriquetrum,,subsp. neodamense,(Itzigs.) J.J.Amann,Neudammer Birnmoos,,CR
973,Laubmoose,Bryaceae,Bryum,pseudotriquetrum,(Hedw.) G.Gaertn. & al. ,subsp. pseudotriquetrum,,Bach-Birnmoos,,LC
3176,Laubmoose,Bryaceae,Bryum,pseudotriquetrum,(Hedw.) G.Gaertn. & al.,,,Bach-Birnmoos,,NE
977,Laubmoose,Bryaceae,Bryum,radiculosum,Brid.,,,Wurzelfilziges Birnmoos,Wall Thread-moss,VU
980,Laubmoose,Bryaceae,Bryum,rubens,Mitt.,,,Rötliches Birnmoos,Crimson-tuber Thread-moss,LC
2503,Laubmoose,Bryaceae,Bryum,ruderale,Crundw. & Nyholm,,,Schutt-Birnmoos,,VU
984,Laubmoose,Bryaceae,Bryum,sauteri,Bruch & Schimp.,,,Sauter-Birnmoos,,VU
985,Laubmoose,Bryaceae,Bryum,schleicheri,DC.,,,Schleichers Birnmoos,,LC
989,Laubmoose,Bryaceae,Bryum,stirtonii,Schimp.,,,Stirtons Birnmoos,,VU
993,Laubmoose,Bryaceae,Bryum,subapiculatum,Hampe,,,Rotfrüchtiges Birnmoos,,NT
865,Laubmoose,Bryaceae,Bryum,torquescens,Bruch & Schimp.,,,Gedrehtes Birnmoos,,LC
995,Laubmoose,Bryaceae,Bryum,turbinatum,(Hedw.) Turner,,,Kreiselfrüchtiges Birnmoos,,LC
997,Laubmoose,Bryaceae,Bryum,uliginosum,(Brid.) Bruch & Schimp.,,,Sumpf-Birnmoos,,NE
1000,Laubmoose,Bryaceae,Bryum,versicolor,Bruch & Schimp.,,,Buntes Birnmoos,,CR
1001,Laubmoose,Bryaceae,Bryum,violaceum,Crundw. & Nyholm,,,Violettfilziges Birnmoos,,LC
1004,Laubmoose,Bryaceae,Bryum,weigelii,Spreng.,,,Weigels Birnmoos,Duval's Thread-moss,LC
1007,Laubmoose,Buxbaumiaceae,Buxbaumia,aphylla,Hedw.,,,Blattloses Koboldmoos,Brown Shield-moss,EN
1008,Laubmoose,Buxbaumiaceae,Buxbaumia,viridis,(Lam. & DC.) Moug. & Nestl.,,,Grünes Koboldmoos,Green Shield-moss,NT
1010,Laubmoose,Hypnaceae,Callicladium,haldanianum,(Grev.) H.A.Crum,,,Falsches Schlafmoos,,VU
1012,Laubmoose,Calliergonaceae,Calliergon,cordifolium,(Hedw.) Kindb.,,,Herzblättriges Schönmoos,Heart-leaved Spear-moss,VU
1013,Laubmoose,Calliergonaceae,Calliergon,giganteum,(Schimp.) Kindb.,,,Riesen-Schönmoos,Giant Spear-moss,LC
1014,Laubmoose,Calliergonaceae,Calliergon,richardsonii,(Mitt.) Kindb.,,,Nordisches Schönmoos,,VU
1019,Laubmoose,Amblystegiaceae,Calliergonella,cuspidata,(Hedw.) Loeske,,,Spiessmoos,Pointed Spear-moss,LC
1605,Laubmoose,Amblystegiaceae,Calliergonella,lindbergii,(Mitt.) Hedenäs,,,Gekrümmtes Schlafmoos,Lindberg's Plait-moss,LC
73,Lebermoose,Calypogeiaceae,Calypogeia,arguta,Nees & Mont.,,,Zweispitziges Bartkelchmoos,Notched Pouchwort,NT
74,Lebermoose,Calypogeiaceae,Calypogeia,azurea,Stotler & Crotz,,,Blaues Bartkelchmoos,Blue Pouchwort,LC
3193,Lebermoose,Calypogeiaceae,Calypogeia,fissa,(L.) Raddi ,subsp. fissa,,Eingeschnittenes Bartkelchmoos,,LC
76,Lebermoose,Calypogeiaceae,Calypogeia,fissa,(L.) Raddi,,,Eingeschnittenes Bartkelchmoos,Common Pouchwort,LC
77,Lebermoose,Calypogeiaceae,Calypogeia,integristipula,Steph.,,,Ungeteiltblättriges Bartkelchmoos,Meylan's Pouchwort,LC
3196,Lebermoose,Calypogeiaceae,Calypogeia,muelleriana,(Schiffn.) Müll.Frib. ,subsp. muelleriana,,Müllers Bartkelchmoos,,LC
79,Lebermoose,Calypogeiaceae,Calypogeia,muelleriana,(Schiffn.) Müll.Frib.,,,Müllers Bartkelchmoos,Mueller's Pouchwort,LC
3197,Lebermoose,Calypogeiaceae,Calypogeia,neesiana,(C.Massal. & Carestia) ,subsp. neesiana,,Nees' Bartkelchmoos,,LC
81,Lebermoose,Calypogeiaceae,Calypogeia,neesiana,(C.Massal. & Carestia) Müll.Frib.,,,Nees''sches Bartkelchmoos,Nees' Pouchwort,LC
82,Lebermoose,Calypogeiaceae,Calypogeia,sphagnicola,(Arnell & J.Perss.) Warnst.,,,Sumpf-Bartkelchmoos,Bog Pouchwort,VU
83,Lebermoose,Calypogeiaceae,Calypogeia,suecica,(Arnell & J.Perss.) Müll.Frib.,,,Schwedisches Bartkelchmoos,Swedish Pouchwort,LC
1024,Laubmoose,Amblystegiaceae,Campyliadelphus,chrysophyllus,(Brid.) R.S.Chopra,,,Echtes Goldschlafmoos,Golden Feather-moss,LC
1026,Laubmoose,Amblystegiaceae,Campyliadelphus,elodes,(Lindb.) Kanda,,,Sumpf-Goldschlafmoos,Fine-leaved Feather-moss,VU
1036,Laubmoose,Amblystegiaceae,Campylium,stellatum,,subsp. protensum,(Brid.) C.E.O.Jensen,Sparriges Stern-Goldschlafmoos,,LC
1039,Laubmoose,Amblystegiaceae,Campylium,stellatum,(Hedw.) Lange & C.E.O.Jensen ,subsp. stellatum,,Echtes Stern-Goldschlafmoos,,LC
1034,Laubmoose,Amblystegiaceae,Campylium,stellatum,(Hedw.) Lange & C.E.O.Jensen,,,Echtes Stern-Goldschlafmoos,Yellow Starry Feather-moss,NE
1022,Laubmoose,Hypnaceae,Campylophyllum,calcareum,(Crundw. & Nyholm) Hedenäs,,,Kalk-Goldschlafmoos,Chalk Feather-moss,LC
1029,Laubmoose,Hypnaceae,Campylophyllum,halleri,(Hedw.) M.Fleisch.,,,Berg-Goldschlafmoos,Haller's Feather-moss,LC
1040,Laubmoose,Leucobryaceae,Campylopus,atrovirens,De Not.,,,Grünliches Krummstielmoos,Bristly Swan-neck Moss,NT
1044,Laubmoose,Leucobryaceae,Campylopus,brevipilus,Bruch & Schimp.,,,Kurzhaariges Krummstielmoos,Compact Swan-neck Moss,DD
1045,Laubmoose,Leucobryaceae,Campylopus,flexuosus,(Hedw.) Brid.,,,Bogiges Krummstielmoos,Rusty Swan-neck Moss,LC
1047,Laubmoose,Leucobryaceae,Campylopus,fragilis,(Brid.) Bruch & Schimp.,,,Zerbrechliches Krummstielmoos,Brittle Swan-neck Moss,LC
